"";"plot_ID";"tree_ID";"tree_inventory_status";"multi_stem";"dist_cm";"azi_gon";"age";"age_meth";"SP_code";"Kraft";"C_layer";"H_dm";"C_h_dm";"D_mm";"DBH_h_cm";"plot_inventory_status";"inv_year";"inv";"X";"Nr_code";"Chr_code_ger";"name";"bot_name";"bot_genus";"bot_species";"Flora_EU";"LH_NH";"IPC";"WZE";"BWI";"BZE_al";"tpS_SP_com_name";"tpS_ID";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"DBH_cm";"dist_m";"X_tree";"Y_tree";"e_ID";"e_type";"e_form";"stand";"CCS_r_m";"inter_stat";"area_m2";"plot_A_ha"
"1244";50039;31;-9;1;1399;248;43;6;"bah";1;1;197;59;340;155;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";34,109649122807;13,99;2,58468214791183;-13,7491642725755;2;1;1;"A";17,84;"0";802,311615739031;0,0802311615739031
"1245";50039;32;-9;1;1399;249;43;6;"bah";1;1;-9;-9;309;160;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";31,0315789473684;13,99;-10,1730130762766;-9,60364019265113;1;1;1;"A";17,84;"0";802,311615739031;0,0802311615739031
"1246";50039;32;-9;1;1399;249;43;6;"bah";1;1;-9;-9;309;160;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";31,0315789473684;13,99;-10,1730130762766;-9,60364019265113;2;1;1;"A";17,84;"0";802,311615739031;0,0802311615739031
"1247";50039;33;-9;0;1004;249;25;5;"wli";4;1;133;19;127;130;0;2012;"HBI";40;123;"WLi";"Winter-Linde";"Tilia cordata";"Tilia";"cordata";"105.001.005";"LB";68;30011;"LI";"WAHR";"Tilia spp.";27;"bu";"aLh";"bu";"BU";"BU";"aLB";12,7;10,04;-7,30071846217424;-6,89210489880038;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1248";50039;33;-9;0;1004;249;25;5;"wli";4;1;133;19;127;130;0;2012;"HBI";40;123;"WLi";"Winter-Linde";"Tilia cordata";"Tilia";"cordata";"105.001.005";"LB";68;30011;"LI";"WAHR";"Tilia spp.";27;"bu";"aLh";"bu";"BU";"BU";"aLB";12,7;10,04;-7,30071846217424;-6,89210489880038;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1249";50039;34;-9;0;1007;255;43;6;"bah";1;1;211;89;288;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";28,8;10,07;-5,09936376368962;-8,683397330859;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1250";50039;34;-9;0;1007;255;43;6;"bah";1;1;211;89;288;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";28,8;10,07;-5,09936376368962;-8,683397330859;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1251";50039;35;-9;0;385;283;43;6;"bah";3;1;-9;-9;152;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";15,2;3,85;0,977332201192401;3,72388530549914;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1252";50039;35;-9;0;385;283;43;6;"bah";3;1;-9;-9;152;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";15,2;3,85;0,977332201192401;3,72388530549914;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1253";50039;36;-9;0;865;283;43;6;"wli";3;1;162;72;160;130;0;2012;"HBI";40;123;"WLi";"Winter-Linde";"Tilia cordata";"Tilia";"cordata";"105.001.005";"LB";68;30011;"LI";"WAHR";"Tilia spp.";27;"bu";"aLh";"bu";"BU";"BU";"aLB";16;8,65;2,19582429618552;8,3666514006669;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1254";50039;36;-9;0;865;283;43;6;"wli";3;1;162;72;160;130;0;2012;"HBI";40;123;"WLi";"Winter-Linde";"Tilia cordata";"Tilia";"cordata";"105.001.005";"LB";68;30011;"LI";"WAHR";"Tilia spp.";27;"bu";"aLh";"bu";"BU";"BU";"aLB";16;8,65;2,19582429618552;8,3666514006669;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1255";50039;37;-9;0;971;303;43;6;"wli";1;1;175;18;329;130;0;2012;"HBI";40;123;"WLi";"Winter-Linde";"Tilia cordata";"Tilia";"cordata";"105.001.005";"LB";68;30011;"LI";"WAHR";"Tilia spp.";27;"bu";"aLh";"bu";"BU";"BU";"aLB";32,9;9,71;9,58020162203437;1,58235169326228;1;1;1;"B";17,84;"partly intersecting";197,092455175025;0,0197092455175025
"1256";50039;37;-9;0;971;303;43;6;"wli";1;1;175;18;329;130;0;2012;"HBI";40;123;"WLi";"Winter-Linde";"Tilia cordata";"Tilia";"cordata";"105.001.005";"LB";68;30011;"LI";"WAHR";"Tilia spp.";27;"bu";"aLh";"bu";"BU";"BU";"aLB";32,9;9,71;9,58020162203437;1,58235169326228;2;1;1;"B";17,84;"partly intersecting";197,092455175025;0,0197092455175025
"1257";50039;38;-9;0;542;310;43;6;"bah";2;1;218;80;187;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";18,7;5,42;4,61181127251476;-2,8473842007544;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1258";50039;38;-9;0;542;310;43;6;"bah";2;1;218;80;187;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";18,7;5,42;4,61181127251476;-2,8473842007544;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1259";50039;39;-9;0;525;326;43;6;"ser";4;1;-9;-9;209;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";20,9;5,25;-3,48395950455495;3,92740705435803;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1260";50039;39;-9;0;525;326;43;6;"ser";4;1;-9;-9;209;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";20,9;5,25;-3,48395950455495;3,92740705435803;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1261";50039;40;-9;0;977;345;43;6;"bah";1;1;191;61;366;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";36,6;9,77;-5,31483913573941;8,19788905519053;1;1;1;"A";17,84;"0";802,311615739031;0,0802311615739031
"1262";50039;40;-9;0;977;345;43;6;"bah";1;1;191;61;366;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";36,6;9,77;-5,31483913573941;8,19788905519053;2;1;1;"A";17,84;"0";802,311615739031;0,0802311615739031
"1263";50039;41;-9;0;570;347;43;6;"bah";2;1;205;109;242;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";24,2;5,7;5,63936700341636;0,829180198014153;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1264";50039;41;-9;0;570;347;43;6;"bah";2;1;205;109;242;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";24,2;5,7;5,63936700341636;0,829180198014153;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1265";50039;42;-9;0;1016;367;43;6;"bah";2;1;-9;-9;283;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";28,3;10,16;5,45132240009928;-8,57372055120622;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1266";50039;42;-9;0;1016;367;43;6;"bah";2;1;-9;-9;283;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";28,3;10,16;5,45132240009928;-8,57372055120622;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1267";50039;43;-9;0;1180;367;43;6;"bah";4;1;168;16;140;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";14;11,8;6,33126026783184;-9,95766756931431;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1268";50039;43;-9;0;1180;367;43;6;"bah";4;1;168;16;140;130;0;2012;"HBI";3;102;"BAh";"Berg-Ahorn";"Acer pseudoplatanus";"Acer";"pseudoplatanus";"095.001.005";"LB";227;30011;"BAH";"WAHR";"Acer pseudoplatanus";23;"bu";"aLh";"bu";"AH";"BU";"aLB";14;11,8;6,33126026783184;-9,95766756931431;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1269";50039;44;-9;0;983;376;43;6;"ser";2;1;-9;-9;247;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";24,7;9,83;-8,22416262048967;5,38442654251504;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1270";50039;44;-9;0;983;376;43;6;"ser";2;1;-9;-9;247;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";24,7;9,83;-8,22416262048967;5,38442654251504;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1271";50039;45;-9;0;700;392;25;5;"ftk";4;1;124;21;127;130;0;2012;"HBI";63;152;"FTk";"Fruehbl. Traubenkirsche";"Prunus padus";"Prunus";"padus";"080.035.017";"LB";38;30011;"KIR";"WAHR";"Prunus avium";29;"bu";"aLn";"shw";"BI";"BI";"aLB";12,7;7;4,50460542107076;-5,35803415446934;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1272";50039;45;-9;0;700;392;25;5;"ftk";4;1;124;21;127;130;0;2012;"HBI";63;152;"FTk";"Fruehbl. Traubenkirsche";"Prunus padus";"Prunus";"padus";"080.035.017";"LB";38;30011;"KIR";"WAHR";"Prunus avium";29;"bu";"aLn";"shw";"BI";"BI";"aLB";12,7;7;4,50460542107076;-5,35803415446934;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1273";50039;46;-9;0;732;393;43;6;"ser";2;1;-9;-9;262;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";26,2;7,32;-2,16962873853369;-6,99107367554718;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1274";50039;46;-9;0;732;393;43;6;"ser";2;1;-9;-9;262;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";26,2;7,32;-2,16962873853369;-6,99107367554718;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1275";50039;47;-9;0;443;262;43;6;"ser";4;1;-9;-9;187;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";18,7;4,43;-4,20093227318268;-1,40608251398424;1;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1276";50039;47;-9;0;443;262;43;6;"ser";4;1;-9;-9;187;130;0;2012;"HBI";34;104;"SEr";"Schwarz-Erle";"Alnus glutinosa";"Alnus";"glutinosa";"034.002.002";"LB";7;30011;"ERL";"WAHR";"Alnus spp.";28;"bu";"aLn";"shw";"ERL";"BI";"ERL";18,7;4,43;-4,20093227318268;-1,40608251398424;2;1;1;"A";12,62;"0";453,627633690074;0,0453627633690074
"1277";50040;1;-9;0;379;257;135;6;"rbu";3;1;269;160;360;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";36;3,79;-2,17302369255091;3,10516795545948;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1278";50040;2;-9;0;368;302;135;6;"sei";2;1;291;174;464;130;0;2012;"HBI";39;117;"SEi";"Stiel-Eiche";"Quercus robur ";"Quercus";"robur ";"036.004.014";"LB";51;30013;"EI";"WAHR";"Quercus spp.";17;"ei";"ei";"ei";"EI";"EI";"aLB";46,4;3,68;1,45710641823729;3,37923673126517;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1279";50040;3;-9;0;1349;310;135;6;"rbu";3;1;-9;-9;371;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";37,1;13,49;11,4784749199675;-7,08693964357508;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1280";50040;5;-9;0;913;352;135;6;"rbu";4;1;-9;-9;383;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";38,3;9,13;1,28869813670284;9,03859265109666;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1281";50040;6;-9;0;649;358;135;6;"rbu";3;1;-9;-9;338;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";33,8;6,49;-0,915675172875593;6,42507890829204;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1282";50040;7;-9;0;1128;10;84;5;"rbu";4;1;-9;-9;306;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";30,6;11,28;-6,13655813083209;-9,46472684798238;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1283";50040;8;-9;0;600;36;135;6;"sei";1;1;323;184;470;130;0;2012;"HBI";39;117;"SEi";"Stiel-Eiche";"Quercus robur ";"Quercus";"robur ";"036.004.014";"LB";51;30013;"EI";"WAHR";"Quercus spp.";17;"ei";"ei";"ei";"EI";"EI";"aLB";47;6;-5,95067312065869;-0,767782137764428;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1284";50040;9;-9;0;1511;37;135;6;"rbu";2;1;331;188;523;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";52,3;15,11;-9,72386119502426;11,5654063248941;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1285";50040;10;-9;0;1507;58;84;5;"rbu";3;1;-9;-9;348;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";34,8;15,07;14,962590806634;1,79604464121371;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1286";50040;11;-9;0;939;91;84;5;"rbu";4;1;276;153;293;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";29,3;9,39;0,995222735343363;-9,33711045811581;NA;NA;NA;"A";12,62;NA;500,343869018386;0,0500343869018386
"1287";50040;12;-9;0;786;95;135;6;"rbu";2;1;306;136;565;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";56,5;7,86;5,37043707782591;5,73916418941928;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1288";50040;13;-9;0;1733;106;135;6;"rbu";3;1;304;161;482;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";48,2;17,33;-12,6013795264012;11,896811927218;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1289";50040;14;-9;0;1435;144;135;6;"sei";1;1;320;180;550;130;0;2012;"HBI";39;117;"SEi";"Stiel-Eiche";"Quercus robur ";"Quercus";"robur ";"036.004.014";"LB";51;30013;"EI";"WAHR";"Quercus spp.";17;"ei";"ei";"ei";"EI";"EI";"aLB";55;14,35;-7,04615987244303;12,5009652048141;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1290";50040;15;-9;0;1687;177;84;5;"rbu";3;1;235;140;328;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";32,8;16,87;14,8049397197999;8,08768569450433;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1291";50040;16;-9;0;1550;200;135;6;"sei";1;1;293;164;522;130;0;2012;"HBI";39;117;"SEi";"Stiel-Eiche";"Quercus robur ";"Quercus";"robur ";"036.004.014";"LB";51;30013;"EI";"WAHR";"Quercus spp.";17;"ei";"ei";"ei";"EI";"EI";"aLB";52,2;15,5;-13,5361081068169;7,55140896260859;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1292";50040;17;-9;0;1627;232;84;5;"rbu";3;1;234;119;315;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";31,5;16,27;-7,48219428698696;14,4474796643491;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1293";50040;18;-9;0;791;244;135;6;"sei";1;1;255;147;498;130;0;2012;"HBI";39;117;"SEi";"Stiel-Eiche";"Quercus robur ";"Quercus";"robur ";"036.004.014";"LB";51;30013;"EI";"WAHR";"Quercus spp.";17;"ei";"ei";"ei";"EI";"EI";"aLB";49,8;7,91;-6,83848212781319;3,97533170786786;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1294";50040;19;-9;0;754;248;84;5;"rbu";4;1;-9;-9;308;130;0;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";30,8;7,54;1,39303097893175;-7,41020004397563;NA;NA;NA;"A";17,84;NA;999,860870850348;0,0999860870850348
"1295";50041;1;-9;0;268;237;52;6;"dgl";2;1;-9;-9;405;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";40,5;2,68;-2,63164709101583;-0,506787517948034;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1296";50041;2;-9;0;1386;245;52;6;"dgl";3;1;-9;-9;433;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";43,3;13,86;-0,612786126347837;13,8464469508736;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1297";50041;3;-9;0;1254;257;52;6;"dgl";1;1;298;147;414;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";41,4;12,54;-7,1898989721869;10,2740913354781;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1298";50041;4;-9;0;1626;289;52;6;"dgl";2;1;270;133;324;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";32,4;16,26;-0,431231789846392;16,2542806406013;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1299";50041;5;-9;0;884;294;52;6;"dgl";3;1;244;146;281;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";28,1;8,84;-8,54041230508076;2,28187590793739;1;3;1;"A";12,62;"0";493,021757234661;0,0493021757234661
"1300";50041;6;-9;0;1136;309;52;6;"dgl";1;1;-9;-9;501;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";50,1;11,36;10,2444636195885;4,90923264339022;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1301";50041;7;-9;0;616;370;52;6;"dgl";1;1;-9;-9;465;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";46,5;6,16;-4,00563202769438;4,67979829252383;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1302";50041;8;-9;0;1574;370;52;6;"dgl";3;1;-9;-9;386;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";38,6;15,74;-10,2351701486866;11,9577962864164;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1303";50041;9;-9;0;370;0;52;6;"gfi";3;1;218;113;234;130;0;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";23,4;3,7;0;3,7;1;3;1;"A";12,62;"0";493,021757234661;0,0493021757234661
"1304";50041;10;-9;0;1548;6;52;6;"gfi";2;1;299;134;396;130;0;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";39,6;15,48;-4,32535191211937;14,8634360373477;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
"1305";50041;11;-9;0;833;8;52;6;"dgl";2;1;-9;-9;380;130;0;2012;"HBI";86;212;"Dgl";"Douglasie";"Pseudotsuga menziestii";"Pseudotsuga";"menziestii";"026.002.001";"NB";136;30012;"DGL";"WAHR";"Pseudotsuga menziesii";8;"dgl";"fi";"fi";"FI";"FI";"aNB";38;8,33;8,24135419437277;-1,21201528162575;1;3;1;"A";17,84;"0";881,285457444707;0,0881285457444707
