"SP_P_ID","plot_ID","inv","inv_year","stand","tree_ID","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","bot_name","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","DBH_class_10","state","tree_inventory_status","DBH_incl_growth","growth_method","BA_m2_incl_growth","height_inc_growth","DBH_h_m","R2.x","R2.y","mean_DBH_cm","Dg_cm","Hg_m","R2_comb","H_new_method","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stb",4.0173886824073,0.0194441612228513,2.00869434120365
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sw",991.2841580131,0.804922736306637,495.64207900655
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sb",83.2945134633975,0.403145445162844,41.6472567316987
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","fwb",270.911107856776,1.17656694142198,135.455553928388
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ndl",109.249186378721,0,54.6245931893605
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","bg",284.530628216686,1.17795680081708,142.265314108343
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","total",1794.94081204819,3.62397899443431,897.470406024093
"140037gfi",140037,"HBI",2011,"A",2,0,1332,42,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",45,1,1,NA,25.7184663994145,"coeff_SP_P",NA,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,56.0846677299309,"growth_df P S DBHC SP",0.247046203315263,25.9393545239195,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ag",1510.4101838315,2.44602219361723,755.20509191575
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stw",19.0187357000851,0.0154432133884691,9.50936785004255
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stb",1.61929638221022,0.00783739448989746,0.80964819110511
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sw",404.749958583115,0.328656966369489,202.374979291558
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sb",36.6008702100457,0.177148211816621,18.3004351050228
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","fwb",77.5511614684995,0.336804694257693,38.7755807342498
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ndl",39.9953001664453,0,19.9976500832226
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","bg",79.2293879221346,0.328009665997637,39.6146939610673
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","total",658.764710432535,1.19390014631981,329.382355216268
"140037gfi",140037,"HBI",2011,"A",3,0,1415,70,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.2792922819654,"coeff_SP_P",NA,325,150,32.5877192982456,0.0834061000895271,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,35.4820004556846,"growth_df P S DBHC SP",0.0988794576435396,24.819154831514,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ag",579.535322510401,0.86589048032217,289.7676612552
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stw",40.7461644094804,0.0330858855004981,20.3730822047402
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stb",3.24587709180574,0.0157100451243398,1.62293854590287
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sw",804.985783148635,0.653648455916692,402.492891574318
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sb",68.7864552462977,0.332926443392081,34.3932276231489
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","fwb",198.36942980081,0.861518433624918,99.184714900405
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ndl",85.2234047656658,0,42.6117023828329
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","bg",209.76945991914,0.868445564065239,104.88472995957
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","total",1411.12657438183,2.76533482762377,705.563287190917
"140037gfi",140037,"HBI",2011,"A",4,0,1564,88,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,25.3766432234195,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"40","14",2,50.2846677299309,"growth_df P S DBHC SP",0.198591680502313,25.84607661959,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ag",1201.35711446269,1.89688926355853,600.678557231347
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stw",17.6198473481973,0.0143073160467362,8.80992367409865
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stb",1.51014979795552,0.00730912502210472,0.75507489897776
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sw",377.715624948355,0.306705087458064,188.857812474178
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sb",34.3347765132544,0.166180318324151,17.1673882566272
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","fwb",70.4654171244076,0.306031306571302,35.2327085622038
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ndl",36.9623506416395,0,18.4811753208198
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","bg",76.2255798804675,0.315573900705135,38.1127899402338
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","total",614.833746254277,1.11610705412749,307.416873127138
"140037gfi",140037,"HBI",2011,"A",5,0,1290,81,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.1675859407903,"coeff_SP_P",NA,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348,"30","14",2,34.994281157439,"growth_df P S DBHC SP",0.0961798366057355,24.7413321067981,1.3,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","ag",538.608166373809,0.800533153422359,269.304083186905
"140037gfi",140037,"HBI",2011,"A",6,0,1024,83,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,19.9479603805027,"coeff_SP_P",NA,224,150,22.4877192982456,0.039717390284314,12.62,0.0500115280167522,0.0500343869018386,"20","14",2,22.9843700159489,"growth_df P S DBHC SP",0.0414911135311883,20.2938139963373,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stw",6.43816280200531,0.00522778819522831,3.21908140100266
"140037gfi",140037,"HBI",2011,"A",6,0,1024,83,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,19.9479603805027,"coeff_SP_P",NA,224,150,22.4877192982456,0.039717390284314,12.62,0.0500115280167522,0.0500343869018386,"20","14",2,22.9843700159489,"growth_df P S DBHC SP",0.0414911135311883,20.2938139963373,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","stb",0.580696741707083,0.00281057222986228,0.290348370853541
"140037gfi",140037,"HBI",2011,"A",6,0,1024,83,53,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,19.9479603805027,"coeff_SP_P",NA,224,150,22.4877192982456,0.039717390284314,12.62,0.0500115280167522,0.0500343869018386,"20","14",2,22.9843700159489,"growth_df P S DBHC SP",0.0414911135311883,20.2938139963373,1.5,0.814452860062019,0.82748047041946,33.1184973302822,33.9601311744743,23.2572787511384,0.82748047041946,"coeff_SP_P","sw",140.687583164569,0.11423831752963,70.3437915822845
