"stand_component","plot_ID","stand","C_layer","SP_code","compartiment","age_period","annual_growth_cm","stand_type_diff","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff","mean_DBH_cm_diff","sd_DBH_cm_diff","Dg_cm_diff","mean_BA_m2_diff","mean_H_m_diff","sd_H_m_diff","Hg_m_diff","n_stands_diff","BL_CF_ratio_diff","BA_percent_diff","dw_sp","dw_type","ST_LY_type","decay","n_dec_diff","n_dw_TY_diff","mean_d_cm_diff","sd_d_cm_diff","mean_l_m_diff","sd_l_m_diff"
"LT","140041","A","all","sbi","sw",NA,NA,1,1.4394375191356,0.719718759567799,0.00263129178497986,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","sbi","total",NA,NA,1,2.31643984457789,1.15821992228894,0.00726150921382053,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","ag",NA,NA,1,1.25737924948313,0.628689624741567,0.00396330203908227,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","bg",NA,NA,1,0.160812117746209,0.0804060588731044,0.000487260716771014,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","fwb",NA,NA,1,0.637249706120857,0.318624853060428,0.00293198589786206,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","ndl",NA,NA,1,0.0626884350057171,0.0313442175028585,0,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","sb",NA,NA,1,0.0471663907972387,0.0235831953986193,0.000340871506291644,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","stb",NA,NA,1,0.00156617226525257,0.000783086132626282,1.13187269609803e-05,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","stw",NA,NA,1,0.0213433472839956,0.0106716736419978,2.84933686241341e-05,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","sw",NA,NA,1,0.487365198010074,0.243682599005037,0.000650632539343448,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","A","all","vbe","total",NA,NA,1,1.41819136722934,0.709095683614671,0.00445056275585328,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","ag",11,0.662878787878788,0,-0.174533118358994,-0.0872665591797954,0.006522697166678,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","bg",11,0.662878787878788,0,2.1671718590842,1.0835859295422,0.008759545498443,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","fwb",11,0.662878787878788,0,1.427198756238,0.71359937811903,0.0073624761332195,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","ndl",11,0.662878787878788,0,-0.854834958920039,-0.42741747946002,0,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","sb",11,0.662878787878788,0,-0.55609765741392,-0.27804882870696,-0.0024305891101116,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","stb",11,0.662878787878788,0,-0.00968276369905596,-0.00484138184952798,-3.90150099625302e-05,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","stw",11,0.662878787878788,0,0.0653631639823304,0.0326815819911599,0.00011260611827167,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","sw",11,0.662878787878788,0,-0.246479658545994,-0.123239829273501,0.001517219035261,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","all","total",11,0.662878787878788,0,1.992638740725,0.9963193703624,0.015282242665121,-20.019311247935,2,-4.1653567251462,10.4497772436363,0.0452894145000968,0.000245451286753212,-5.1897513877973,7.48986306840616,-5.1897513877973,0,0.0326160510429915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","ag",11,0.662878787878788,0,-3.670978240903,-1.8354891204517,-0.00441583039161,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","bg",11,0.662878787878788,0,1.9289857698207,0.964492884910399,0.0079860010870579,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","fwb",11,0.662878787878788,0,0.206669288916199,0.10333464445813,0.000897564721763305,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","ndl",11,0.662878787878788,0,-0.96817945443668,-0.48408972721835,0,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","sb",11,0.662878787878788,0,-0.718165192238111,-0.359082596119061,-0.0034759195304325,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","stb",11,0.662878787878788,0,-0.014433376819266,-0.00721668840963299,-6.98575438052502e-05,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","stw",11,0.662878787878788,0,-0.00358713063284988,-0.00179356531643027,-2.91275007387008e-06,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","sw",11,0.662878787878788,0,-2.173282375692,-1.0866411878463,-0.00176470528906229,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","gfi","total",11,0.662878787878788,0,-1.741992471082,-0.870996235541298,0.00357017069544796,NA,NA,1.2891658971992,9.76413983074789,4.4922210788081,0.0259150768299585,-2.1480948168467,6.84734279345735,-2.1480948168467,0,0.0326160510429915,-3.1585845494119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","ag",NA,NA,1,2.23906587306058,1.11953293653029,0.00697522551920646,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","bg",NA,NA,1,0.0773739715173172,0.0386869857586587,0.000286283694614074,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","fwb",NA,NA,1,0.583279761200953,0.291639880600475,0.00353292551359418,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","ndl",NA,NA,1,0.0506560605109264,0.0253280302554632,0,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","sb",NA,NA,1,0.114901144026957,0.0574505720134782,0.000704458914029271,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","stb",NA,NA,1,0.0031844408549567,0.00159222042747835,1.95238068817395e-05,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","stw",NA,NA,1,0.0476069473311847,0.0238034736655925,8.70254997214057e-05,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","sw",NA,NA,1,1.4394375191356,0.719718759567799,0.00263129178497986,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","sbi","total",NA,NA,1,2.31643984457789,1.15821992228894,0.00726150921382053,NA,NA,16.2,0,16.2,0.0206119894002026,16.5,0,16.5,1,0.0326160510429915,1.76000631746316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","ag",NA,NA,1,1.25737924948313,0.628689624741567,0.00396330203908227,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","bg",NA,NA,1,0.160812117746209,0.0804060588731044,0.000487260716771014,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","fwb",NA,NA,1,0.637249706120857,0.318624853060428,0.00293198589786206,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","ndl",NA,NA,1,0.0626884350057171,0.0313442175028585,0,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","sb",NA,NA,1,0.0471663907972387,0.0235831953986193,0.000340871506291644,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","stb",NA,NA,1,0.00156617226525257,0.000783086132626282,1.13187269609803e-05,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","stw",NA,NA,1,0.0213433472839956,0.0106716736419978,2.84933686241341e-05,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","sw",NA,NA,1,0.487365198010074,0.243682599005037,0.000650632539343448,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LT","140041","all","all","vbe","total",NA,NA,1,1.41819136722934,0.709095683614671,0.00445056275585328,NA,NA,10.209649122807,0.19277582689226,10.2114234398189,0.00818959551629156,8.2,0.708917556958567,8.2,1,0.0326160510429915,1.39857823194877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"all","ag",NA,NA,NA,-24.5426424403855,-12.2713212201928,-0.0867598464331222,-67427.6143295909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"all","bg",NA,NA,NA,-6.32817283818384,-3.16408641909194,-0.0261986345231242,-67427.6143295909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"all","fwb",NA,NA,NA,-13.8342191993494,-6.91710959967471,-0.060740884800377,-67427.6143295909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"all","ndl",NA,NA,NA,-4.71879597066729,-2.35939798533364,0,-67427.6143295909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"all","total",NA,NA,NA,-30.8708152785696,-15.4354076392847,-0.112958480956246,-67427.6143295909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"gfi","ag",NA,NA,NA,-21.9655820584058,-10.9827910292029,-0.0749027980965353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"gfi","bg",NA,NA,NA,-6.3281719129975,-3.16408595649876,-0.0261986317198096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"gfi","fwb",NA,NA,NA,-11.2804563404243,-5.64022817021214,-0.0489910218864625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"gfi","ndl",NA,NA,NA,-4.71879456208183,-2.35939728104091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"gfi","total",NA,NA,NA,-28.2937539714033,-14.1468769857016,-0.101101429816345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"rbu","ag",NA,NA,NA,0.370880050706633,0.185440025353316,0.00170641818353266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"rbu","bg",NA,NA,NA,1.32729860996768e-07,6.63649304983842e-08,4.02171478820208e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"rbu","fwb",NA,NA,NA,0.366370066906276,0.183185033453138,0.00168566867783578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"rbu","ndl",NA,NA,NA,2.02079667490597e-07,1.01039833745299e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"rbu","total",NA,NA,NA,0.370880183436495,0.185440091718247,0.00170641858570414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"vbe","ag",NA,NA,NA,-2.94794043268646,-1.47397021634323,-0.0135634665201202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"vbe","bg",NA,NA,NA,-1.05791622282518e-06,-5.2895811141259e-07,-3.20548615516029e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"vbe","fwb",NA,NA,NA,-2.92013292583146,-1.46006646291573,-0.0134355315917505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"vbe","ndl",NA,NA,NA,-1.61066512792193e-06,-8.05332563960967e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","A",NA,"vbe","total",NA,NA,NA,-2.94794149060269,-1.47397074530134,-0.0135634697256063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"all","ag",NA,NA,NA,-24.5426424403855,-12.2713212201928,-0.0867598464331222,-67427.6143295909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"all","bg",NA,NA,NA,-6.32817283818384,-3.16408641909194,-0.0261986345231242,-67427.6143295909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"all","fwb",NA,NA,NA,-13.8342191993494,-6.91710959967471,-0.060740884800377,-67427.6143295909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"all","ndl",NA,NA,NA,-4.71879597066729,-2.35939798533364,0,-67427.6143295909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"all","total",NA,NA,NA,-30.8708152785696,-15.4354076392847,-0.112958480956246,-67427.6143295909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"gfi","ag",NA,NA,NA,-21.9655820584058,-10.9827910292029,-0.0749027980965353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"gfi","bg",NA,NA,NA,-6.3281719129975,-3.16408595649876,-0.0261986317198096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"gfi","fwb",NA,NA,NA,-11.2804563404243,-5.64022817021214,-0.0489910218864625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"gfi","ndl",NA,NA,NA,-4.71879456208183,-2.35939728104091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"gfi","total",NA,NA,NA,-28.2937539714033,-14.1468769857016,-0.101101429816345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"rbu","ag",NA,NA,NA,0.370880050706633,0.185440025353316,0.00170641818353266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"rbu","bg",NA,NA,NA,1.32729860996768e-07,6.63649304983842e-08,4.02171478820208e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"rbu","fwb",NA,NA,NA,0.366370066906276,0.183185033453138,0.00168566867783578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"rbu","ndl",NA,NA,NA,2.02079667490597e-07,1.01039833745299e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"rbu","total",NA,NA,NA,0.370880183436495,0.185440091718247,0.00170641858570414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"vbe","ag",NA,NA,NA,-2.94794043268646,-1.47397021634323,-0.0135634665201202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"vbe","bg",NA,NA,NA,-1.05791622282518e-06,-5.2895811141259e-07,-3.20548615516029e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"vbe","fwb",NA,NA,NA,-2.92013292583146,-1.46006646291573,-0.0134355315917505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"vbe","ndl",NA,NA,NA,-1.61066512792193e-06,-8.05332563960967e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140041","all",NA,"vbe","total",NA,NA,NA,-2.94794149060269,-1.47397074530134,-0.0135634697256063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"3",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"4",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"all",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA,"4",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA,"all",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"3",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"4",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"5",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"all",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"3",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"4",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"5",NA,NA,NA,NA,NA,NA
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0
"DW","140041",NA,NA,NA,"ag",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,"5",NA,NA,NA,NA,NA,NA
