bund_nr,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
120001,z,1,bs,6.0,-9.0,036.001.001,,
120001,z,2,bs,13.0,-9.0,026.007.007,,
120001,z,3,bs,17.0,-9.0,036.004.011,,
120001,z,4,bs,23.0,-9.0,095.001.001,,
120001,z,5,bs,29.0,-9.0,095.001.005,,
120001,z,6,bs,2.0,-9.0,105.001.005,,
120001,z,7,ks,5.0,-9.0,095.001.001,,
120001,z,8,ks,1.0,-9.0,036.001.001,,
120001,z,9,ks,0.2,-9.0,080.035.018,,
120001,z,10,ss,2.0,-9.0,080.034.999,,
120001,z,11,ss,2.0,-9.0,095.001.001,,
120001,z,12,ss,25.0,-9.0,095.001.005,,
120001,z,13,ss,1.0,-9.0,105.001.005,,
120002,z,1,bs,1.0,-9.0,034.001.001,,
120002,z,2,bs,80.0,-9.0,026.007.007,,
120002,z,3,bs,18.0,-9.0,036.004.014,,
120002,z,4,ks,3.0,-9.0,036.001.001,,
120002,z,5,ks,5.0,-9.0,015.001.001,,
120002,z,6,ks,3.0,-9.0,080.009.076,,
120002,z,7,ks,66.0,-9.0,193.074.005,,
120002,z,8,ks,0.3,-9.0,199.012.124,,
120002,z,9,ms,0.2,-9.0,385.005.001,,
120002,z,10,ms,2.0,-9.0,357.005.003,,
120002,z,11,ms,1.0,-9.0,334.011.016,,
120002,z,12,ms,0.4,-9.0,338.001.003,,
120002,z,13,ss,8.0,-9.0,080.028.002,,
120003,z,1,bs,80.0,-9.0,036.001.001,,
120003,z,2,bs,5.0,-9.0,026.007.007,,
120003,z,3,bs,20.0,-9.0,034.001.001,,
120003,z,4,bs,2.0,-9.0,036.004.014,,
120003,z,5,ks,0.3,-9.0,080.035.017,,
120003,z,6,ks,1.0,-9.0,193.074.005,,
120003,z,7,ms,1.0,-9.0,357.005.003,,
120004,z,1,bs,60.0,-9.0,036.004.014,,
120004,z,2,bs,8.0,-9.0,081.030.001,,
120004,z,3,bs,70.0,-9.0,095.001.001,,
120004,z,4,ks,0.5,-9.0,139.006.001,,
120004,z,5,ks,1.0,-9.0,066.005.001,,
120004,z,6,ks,2.0,-9.0,080.009.007,,
120004,z,7,ks,0.5,-9.0,080.009.076,,
120004,z,8,ks,23.0,-9.0,128.001.001,,
120004,z,9,ks,0.1,-9.0,100.001.001,,
120004,z,10,ks,0.3,-9.0,183.043.001,,
120004,z,11,ss,5.0,-9.0,164.001.002,,
120004,z,12,ss,4.0,-9.0,080.035.018,,
120004,z,13,ss,5.0,-9.0,080.035.017,,
120004,z,14,ss,6.0,-9.0,035.003.001,,
120004,z,15,ss,9.0,-9.0,077.001.005,,
120004,z,16,ss,1.0,-9.0,080.034.999,,
120004,z,17,ss,11.0,-9.0,127.001.001,,
120005,z,1,bs,70.0,-9.0,026.005.002,,
120005,z,2,bs,5.0,-9.0,026.007.007,,
120005,z,3,ks,60.0,-9.0,193.074.005,,
120005,z,4,ms,60.0,-9.0,315.011.003,,
120005,z,5,ms,3.0,-9.0,357.008.001,,
120006,z,1,bs,10.0,-9.0,034.001.001,,
120006,z,2,bs,60.0,-9.0,026.007.007,,
120006,z,3,bs,70.0,-9.0,036.001.001,,
120006,z,4,bs,5.0,-9.0,105.001.005,,
120006,z,5,ks,1.0,-9.0,082.001.006,,
120006,z,6,ss,22.0,-9.0,036.001.001,,
120007,z,1,bs,95.0,-9.0,026.007.007,,
120007,z,2,ks,1.0,-9.0,036.004.011,,
120007,z,3,ks,60.0,-9.0,193.074.005,,
120007,z,4,ms,0.5,-9.0,357.005.003,,
120007,z,5,ms,1.0,-9.0,334.011.016,,
120007,z,6,ms,0.3,-9.0,357.008.001,,
120008,z,1,bs,70.0,-9.0,026.007.007,,
120008,z,2,ks,0.5,-9.0,193.091.001,,
120008,z,3,ks,73.0,-9.0,132.018.006,,
120008,z,4,ks,20.0,-9.0,193.074.005,,
120008,z,5,ks,11.0,-9.0,132.003.001,,
120008,z,6,ks,7.0,-9.0,132.018.004,,
120008,z,7,ks,0.5,-9.0,199.012.124,,
120008,z,8,ms,1.0,-9.0,334.011.016,,
120008,z,9,ms,78.0,-9.0,357.008.001,,
120009,z,1,b1,40.0,-9.0,026.007.007,,
120009,z,2,b2,30.0,-9.0,080.035.018,,
120009,z,3,bs,80.0,-9.0,026.007.007,,
120009,z,4,bs,70.0,-9.0,080.035.018,,
120009,z,5,ks,0.5,-9.0,103.004.001,,
120009,z,6,ks,0.5,-9.0,026.007.007,,
120009,z,7,ks,0.1,-9.0,034.001.001,,
120009,z,8,ks,0.5,-9.0,036.004.014,,
120009,z,9,ks,5.0,-9.0,080.035.018,,
120009,z,10,ks,0.5,-9.0,098.001.003,,
120009,z,11,ks,0.5,-9.0,132.018.006,,
120009,z,12,ks,0.5,-9.0,169.158.009,,
120009,z,13,ks,0.5,-9.0,169.172.001,,
120009,z,14,ks,0.5,-9.0,193.087.019,,
120009,z,15,ks,0.5,-9.0,193.091.001,,
120009,z,16,ks,0.5,-9.0,047.008.001,,
120009,z,17,ks,1.0,-9.0,019.003.017,,
120009,z,18,ks,1.0,-9.0,193.016.004,,
120009,z,19,ks,0.5,-9.0,019.003.009,,
120009,z,20,ks,1.0,-9.0,019.003.017,,
120009,z,21,ks,0.5,-9.0,036.004.001,,
120009,z,22,ks,0.5,-9.0,080.009.007,,
120009,z,23,ks,0.5,-9.0,080.009.076,,
120009,z,24,ks,0.5,-9.0,080.028.002,,
120009,z,25,ks,0.5,-9.0,193.074.005,,
120009,z,26,ks,0.5,-9.0,193.083.001,,
120009,z,27,ms,0.5,-9.0,315.004.006,,
120009,z,28,ms,0.5,-9.0,315.001.019,,
120009,z,29,ms,0.5,-9.0,317.009.021,,
120009,z,30,ms,3.0,-9.0,357.005.009,,
120009,z,31,ms,0.5,-9.0,385.001.004,,
120009,z,32,ms,0.5,-9.0,334.011.017,,
120009,z,33,ms,10.0,-9.0,315.011.003,,
120009,z,34,ms,0.5,-9.0,383.003.012,,
120009,z,35,ms,0.5,-9.0,357.008.001,,
120009,z,36,ss,50.0,-9.0,080.035.018,,
120009,z,37,ss,1.0,-9.0,036.004.014,,
120009,z,38,ss,65.0,-9.0,080.035.018,,
120010,z,1,bs,90.0,-9.0,026.007.007,,
120010,z,2,ks,0.4,-9.0,193.091.001,,
120010,z,3,ks,0.2,-9.0,036.004.011,,
120010,z,4,ks,0.1,-9.0,189.002.999,,
120010,z,5,ks,20.0,-9.0,193.074.005,,
120010,z,6,ks,0.5,-9.0,019.003.017,,
120010,z,7,ks,0.6,-9.0,080.009.007,,
120010,z,8,ks,1.0,-9.0,035.001.001,,
120010,z,9,ms,5.0,-9.0,385.005.001,,
120010,z,10,ms,2.0,-9.0,334.011.999,,
120010,z,11,ms,7.0,-9.0,357.005.003,,
120010,z,12,ms,15.0,-9.0,357.008.001,,
120011,z,1,bs,95.0,-9.0,026.007.007,,
120011,z,2,ks,0.1,-9.0,019.003.001,,
120011,z,3,ks,12.0,-9.0,080.009.007,,
120011,z,4,ks,0.5,-9.0,019.003.017,,
120011,z,5,ks,2.0,-9.0,019.003.009,,
120011,z,6,ms,8.0,-9.0,357.005.003,,
120011,z,7,ms,53.0,-9.0,315.011.003,,
120012,z,1,b1,50.0,-9.0,026.007.007,,
120012,z,2,bs,90.0,-9.0,026.007.007,,
120012,z,3,ks,0.1,-9.0,080.028.002,,
120012,z,4,ks,30.0,-9.0,193.074.005,,
120012,z,5,ks,1.0,-9.0,036.004.011,,
120012,z,6,ks,0.5,-9.0,132.003.001,,
120012,z,7,ks,0.5,-9.0,036.004.014,,
120012,z,8,ks,45.0,-9.0,193.074.005,,
120012,z,9,ms,13.0,-9.0,334.011.016,,
120012,z,10,ms,0.5,-9.0,357.008.001,,
120012,z,11,ms,10.0,-9.0,334.011.017,,
120012,z,12,ms,40.0,-9.0,357.005.003,,
120012,z,13,ms,65.0,-9.0,357.005.009,,
120012,z,14,ms,43.0,-9.0,357.008.001,,
120012,z,15,ms,10.0,-9.0,334.011.016,,
120013,z,1,bs,90.0,-9.0,026.007.007,,
120013,z,2,ks,25.0,-9.0,132.018.006,,
120013,z,3,ks,1.0,-9.0,036.004.014,,
120013,z,4,ks,71.0,-9.0,193.074.005,,
120013,z,5,ks,10.0,-9.0,015.001.001,,
120013,z,6,ms,81.0,-9.0,357.008.001,,
120013,z,7,ss,1.0,-9.0,036.001.001,,
120013,z,8,ss,1.0,-9.0,080.035.018,,
120013,z,9,ss,0.5,-9.0,103.004.001,,
120013,z,10,ss,2.0,-9.0,080.028.002,,
120014,z,1,b1,35.0,-9.0,026.007.007,,
120014,z,2,b2,5.0,-9.0,036.001.001,,
120014,z,3,b2,1.0,-9.0,026.007.007,,
120014,z,4,bs,70.0,-9.0,026.007.007,,
120014,z,5,bs,1.0,-9.0,036.001.001,,
120014,z,6,ks,3.0,-9.0,015.001.001,,
120014,z,7,ks,0.1,-9.0,080.028.002,,
120014,z,8,ks,50.0,-9.0,193.074.005,,
120014,z,9,ks,0.5,-9.0,193.083.001,,
120014,z,10,ks,42.5,-9.0,132.018.006,,
120014,z,11,ks,2.0,-9.0,193.091.001,,
120014,z,12,ks,1.0,-9.0,199.012.167,,
120014,z,13,ks,0.5,-9.0,019.003.017,,
120014,z,14,ks,1.0,-9.0,132.018.004,,
120014,z,15,ks,55.0,-9.0,193.074.005,,
120014,z,16,ks,3.0,-9.0,193.091.001,,
120014,z,17,ks,0.5,-9.0,193.087.019,,
120014,z,18,ks,50.0,-9.0,132.018.006,,
120014,z,19,ks,1.0,-9.0,132.018.005,,
120014,z,20,ks,0.5,-9.0,034.001.001,,
120014,z,21,ks,0.5,-9.0,036.004.014,,
120014,z,22,ks,2.3,-9.0,015.001.001,,
120014,z,23,ks,0.5,-9.0,026.007.007,,
120014,z,24,ks,1.0,-9.0,080.009.076,,
120014,z,25,ms,20.0,-9.0,315.011.003,,
120014,z,26,ms,65.0,-9.0,357.008.001,,
120014,z,27,ms,2.5,-9.0,315.011.003,,
120014,z,28,ms,52.5,-9.0,357.008.001,,
120014,z,29,ss,1.0,-9.0,034.001.001,,
120014,z,30,ss,1.0,-9.0,080.028.002,,
120014,z,31,ss,0.5,-9.0,036.001.001,,
120015,z,1,bs,95.0,-9.0,036.004.014,,
120015,z,2,ks,0.5,-9.0,103.004.001,,
120015,z,3,ks,0.1,-9.0,139.004.003,,
120015,z,4,ks,3.0,-9.0,040.001.006,,
120015,z,5,ks,0.5,-9.0,061.014.001,,
120015,z,6,ks,0.1,-9.0,193.004.008,,
120015,z,7,ks,0.3,-9.0,199.012.999,,
120015,z,8,ks,50.0,-9.0,193.074.001,,
120015,z,9,ss,1.0,-9.0,036.001.001,,
120016,z,1,bs,40.0,-9.0,026.007.007,,
120016,z,2,ks,60.0,-9.0,132.018.006,,
120016,z,3,ks,3.0,-9.0,036.001.001,,
120016,z,4,ks,80.0,-9.0,193.074.005,,
120016,z,5,ms,75.0,-9.0,357.008.001,,
120017,z,1,bs,80.0,-9.0,026.007.007,,
120017,z,2,ks,90.0,-9.0,193.091.001,,
120017,z,3,ks,1.0,-9.0,036.004.999,,
120017,z,4,ks,1.0,-9.0,040.001.006,,
120017,z,5,ks,0.1,-9.0,164.001.002,,
120017,z,6,ks,2.0,-9.0,193.026.003,,
120017,z,7,ks,8.0,-9.0,026.005.999,,
120017,z,8,ks,4.0,-9.0,080.009.076,,
120017,z,9,ks,2.0,-9.0,080.009.007,,
120017,z,10,ks,0.1,-9.0,019.003.017,,
120017,z,11,ms,15.0,-9.0,357.005.003,,
120017,z,12,ss,0.3,-9.0,080.028.002,,
120017,z,13,ss,0.8,-9.0,081.016.001,,
120018,z,1,bs,85.0,-9.0,036.001.001,,
120018,z,2,bs,20.0,-9.0,036.004.011,,
120019,z,1,bs,90.0,-9.0,026.007.007,,
120019,z,2,ks,0.5,-9.0,036.004.014,,
120019,z,3,ks,0.5,-9.0,103.004.001,,
120019,z,4,ks,70.0,-9.0,193.074.005,,
120019,z,5,ms,1.0,-9.0,334.011.016,,
120019,z,6,ms,45.0,-9.0,357.005.003,,
120019,z,7,ms,30.0,-9.0,357.008.001,,
120019,z,8,ms,1.0,-9.0,334.011.017,,
120020,z,1,bs,80.0,-9.0,026.007.007,,
120020,z,2,ks,60.0,-9.0,193.091.001,,
120020,z,3,ks,0.8,-9.0,080.009.007,,
120020,z,4,ms,45.0,-9.0,357.005.003,,
120020,z,5,ss,0.1,-9.0,080.028.002,,
120020,z,6,ss,0.1,-9.0,164.001.002,,
120020,z,7,ss,45.0,-9.0,080.035.016,,
120021,z,1,b1,35.0,-9.0,080.035.018,,
120021,z,2,bs,65.0,-9.0,026.007.007,,
120021,z,3,ks,0.5,-9.0,036.004.014,,
120021,z,4,ks,0.1,-9.0,036.004.011,,
120021,z,5,ks,0.5,-9.0,026.007.007,,
120021,z,6,ks,41.0,-9.0,193.091.001,,
120021,z,7,ks,0.5,-9.0,103.004.001,,
120021,z,8,ks,3.0,-9.0,193.091.001,,
120021,z,9,ks,0.5,-9.0,080.035.018,,
120021,z,10,ks,51.0,-9.0,193.074.005,,
120021,z,11,ks,17.0,-9.0,080.009.007,,
120021,z,12,ks,0.4,-9.0,019.003.017,,
120021,z,13,ks,0.5,-9.0,019.003.017,,
120021,z,14,ks,2.0,-9.0,193.091.011,,
120021,z,15,ks,0.8,-9.0,080.009.076,,
120021,z,16,ks,0.5,-9.0,193.082.001,,
120021,z,17,ks,65.0,-9.0,193.074.005,,
120021,z,18,ks,5.0,-9.0,193.064.001,,
120021,z,19,ks,0.5,-9.0,080.035.017,,
120021,z,20,ks,0.5,-9.0,080.028.002,,
120021,z,21,ks,3.0,-9.0,080.009.076,,
120021,z,22,ks,0.5,-9.0,080.009.007,,
120021,z,23,ks,0.1,-9.0,047.008.001,,
120021,z,24,ms,0.5,-9.0,317.009.021,,
120021,z,25,ms,50.0,-9.0,357.008.001,,
120021,z,26,ms,70.0,-9.0,315.011.003,,
120021,z,27,ms,35.0,-9.0,315.011.003,,
120021,z,28,ms,0.5,-9.0,338.001.003,,
120021,z,29,ss,13.0,-9.0,080.035.018,,
120021,z,30,ss,0.5,-9.0,034.001.001,,
120021,z,31,ss,25.0,-9.0,080.035.018,,
120021,z,32,ss,0.5,-9.0,103.004.001,,
120021,z,33,ss,1.0,-9.0,103.004.001,,
120021,z,34,ss,0.5,-9.0,080.028.002,,
120021,z,35,ss,0.1,-9.0,080.035.017,,
120022,z,1,b1,35.0,-9.0,026.007.007,,
120022,z,2,bs,85.0,-9.0,026.007.007,,
120022,z,3,ks,0.5,-9.0,026.007.007,,
120022,z,4,ks,0.5,-9.0,036.004.011,,
120022,z,5,ks,0.1,-9.0,036.001.001,,
120022,z,6,ks,0.1,-9.0,036.004.011,,
120022,z,7,ks,0.5,-9.0,036.004.014,,
120022,z,8,ks,0.5,-9.0,080.035.018,,
120022,z,9,ks,75.0,-9.0,193.074.005,,
120022,z,10,ks,0.5,-9.0,036.004.001,,
120022,z,11,ks,0.1,-9.0,095.001.005,,
120022,z,12,ks,75.0,-9.0,193.074.005,,
120022,z,13,ks,0.5,-9.0,199.012.012,,
120022,z,14,ks,0.5,-9.0,047.008.001,,
120022,z,15,ms,15.0,-9.0,334.011.999,,
120022,z,16,ms,55.0,-9.0,357.005.003,,
120022,z,17,ms,0.5,-9.0,317.009.999,,
120022,z,18,ms,50.0,-9.0,357.005.009,,
120022,z,19,ms,30.0,-9.0,357.008.001,,
120022,z,20,ms,10.0,-9.0,334.011.017,,
120022,z,21,ss,0.5,-9.0,080.035.018,,
120022,z,22,ss,0.5,-9.0,080.035.018,,
120022,z,23,ss,1.0,-9.0,080.028.002,,
120024,z,1,bs,80.0,-9.0,026.007.007,,
120024,z,2,ks,0.1,-9.0,193.091.001,,
120024,z,3,ks,0.8,-9.0,080.035.018,,
120024,z,4,ks,0.3,-9.0,036.004.011,,
120024,z,5,ks,81.0,-9.0,193.074.005,,
120024,z,6,ms,45.0,-9.0,357.008.001,,
120024,z,7,ss,0.5,-9.0,036.004.011,,
120024,z,8,ss,0.1,-9.0,080.028.002,,
120025,z,1,bs,80.0,-9.0,026.007.007,,
120025,z,2,ks,0.3,-9.0,080.028.002,,
120025,z,3,ks,0.3,-9.0,080.009.076,,
120025,z,4,ks,60.0,-9.0,193.074.005,,
120025,z,5,ks,1.0,-9.0,019.003.017,,
120025,z,6,ks,0.5,-9.0,199.012.999,,
120025,z,7,ks,0.1,-9.0,199.012.124,,
120025,z,8,ms,60.0,-9.0,315.011.003,,
120026,z,1,bs,3.0,-9.0,080.035.018,,
120026,z,2,bs,55.0,-9.0,026.007.007,,
120026,z,3,bs,70.0,-9.0,036.004.011,,
120026,z,4,ks,1.0,-9.0,080.035.018,,
120026,z,5,ks,0.1,-9.0,029.001.001,,
120026,z,6,ks,0.1,-9.0,110.001.015,,
120026,z,7,ks,2.0,-9.0,066.005.001,,
120026,z,8,ks,0.1,-9.0,061.014.001,,
120026,z,9,ks,0.1,-9.0,035.003.001,,
120026,z,10,ks,0.1,-9.0,095.001.001,,
120026,z,11,ks,0.6,-9.0,080.009.076,,
120026,z,12,ss,0.1,-9.0,095.001.005,,
120026,z,13,ss,0.3,-9.0,095.001.001,,
120026,z,14,ss,1.0,-9.0,081.030.001,,
120026,z,15,ss,0.1,-9.0,164.001.002,,
120026,z,16,ss,7.0,-9.0,080.035.018,,
120026,z,17,ss,14.0,-9.0,164.003.001,,
120027,z,1,b1,40.0,-9.0,026.007.007,,
120027,z,2,b1,5.0,-9.0,034.001.001,,
120027,z,3,bs,75.0,-9.0,026.007.007,,
120027,z,4,bs,5.0,-9.0,034.001.001,,
120027,z,5,ks,0.5,-9.0,080.028.002,,
120027,z,6,ks,1.0,-9.0,028.005.002,,
120027,z,7,ks,0.5,-9.0,019.003.001,,
120027,z,8,ks,0.2,-9.0,036.004.011,,
120027,z,9,ks,0.2,-9.0,132.018.006,,
120027,z,10,ks,28.0,-9.0,193.091.001,,
120027,z,11,ks,0.5,-9.0,019.003.009,,
120027,z,12,ks,0.5,-9.0,019.003.017,,
120027,z,13,ks,0.5,-9.0,047.008.001,,
120027,z,14,ks,0.5,-9.0,081.030.001,,
120027,z,15,ks,0.5,-9.0,193.064.001,,
120027,z,16,ks,35.0,-9.0,193.074.005,,
120027,z,17,ks,3.0,-9.0,193.082.001,,
120027,z,18,ks,0.5,-9.0,193.004.103,,
120027,z,19,ks,0.5,-9.0,132.018.006,,
120027,z,20,ks,40.0,-9.0,193.091.001,,
120027,z,21,ks,0.5,-9.0,019.003.001,,
120027,z,22,ks,0.5,-9.0,026.007.007,,
120027,z,23,ks,1.0,-9.0,028.005.002,,
120027,z,24,ks,66.0,-9.0,193.074.005,,
120027,z,25,ks,0.5,-9.0,057.002.002,,
120027,z,26,ks,0.5,-9.0,019.003.017,,
120027,z,27,ks,0.1,-9.0,034.001.001,,
120027,z,28,ks,0.5,-9.0,036.004.011,,
120027,z,29,ms,40.0,-9.0,357.008.001,,
120027,z,30,ms,30.0,-9.0,315.011.003,,
120027,z,31,ms,5.0,-9.0,357.005.003,,
120027,z,32,ms,7.0,-9.0,357.008.001,,
120027,z,33,ms,30.0,-9.0,315.011.003,,
120027,z,34,ms,0.5,-9.0,315.001.019,,
120027,z,35,ms,0.5,-9.0,315.004.006,,
120027,z,36,ms,10.0,-9.0,357.005.009,,
120027,z,37,ss,0.1,-9.0,080.028.002,,
120027,z,38,ss,2.0,-9.0,081.030.001,,
120027,z,39,ss,8.0,-9.0,081.030.001,,
120028,z,1,bs,90.0,-9.0,026.007.007,,
120028,z,2,ks,0.1,-9.0,132.018.006,,
120028,z,3,ks,1.0,-9.0,015.001.001,,
120028,z,4,ks,6.0,-9.0,193.074.005,,
120028,z,5,ks,0.1,-9.0,199.012.124,,
120028,z,6,ms,10.0,-9.0,357.005.003,,
120028,z,7,ms,50.0,-9.0,357.008.001,,
120028,z,8,ms,0.1,-9.0,334.011.017,,
120029,z,1,bs,80.0,-9.0,026.007.007,,
120029,z,2,ks,1.0,-9.0,036.004.014,,
120029,z,3,ks,1.0,-9.0,132.018.006,,
120029,z,4,ks,0.1,-9.0,035.003.001,,
120029,z,5,ks,0.1,-9.0,036.004.001,,
120029,z,6,ks,0.4,-9.0,080.028.002,,
120029,z,7,ks,81.0,-9.0,193.074.005,,
120029,z,8,ms,11.0,-9.0,334.011.017,,
120029,z,9,ms,80.0,-9.0,357.008.001,,
120029,z,10,ss,0.5,-9.0,103.004.001,,
120030,z,1,bs,80.0,-9.0,026.007.007,,
120030,z,2,ks,0.2,-9.0,036.004.011,,
120030,z,3,ks,55.0,-9.0,193.074.005,,
120030,z,4,ms,12.0,-9.0,357.005.003,,
120030,z,5,ms,1.0,-9.0,334.011.016,,
120030,z,6,ms,25.0,-9.0,334.011.017,,
120030,z,7,ms,30.0,-9.0,357.008.001,,
120031,z,1,b1,50.0,-9.0,026.007.007,,
120031,z,2,b2,3.0,-9.0,026.007.007,,
120031,z,3,bs,0.3,-9.0,081.030.001,,
120031,z,4,bs,90.0,-9.0,026.007.007,,
120031,z,5,ks,0.5,-9.0,026.007.007,,
120031,z,6,ks,0.5,-9.0,036.004.011,,
120031,z,7,ks,0.5,-9.0,080.028.002,,
120031,z,8,ks,0.5,-9.0,081.030.001,,
120031,z,9,ks,0.5,-9.0,169.009.001,,
120031,z,10,ks,65.0,-9.0,193.074.005,,
120031,z,11,ks,0.1,-9.0,169.181.999,,
120031,z,12,ks,98.0,-9.0,193.074.005,,
120031,z,13,ks,0.5,-9.0,036.004.014,,
120031,z,14,ks,0.5,-9.0,047.008.011,,
120031,z,15,ks,0.5,-9.0,169.096.062,,
120031,z,16,ks,0.1,-9.0,169.158.009,,
120031,z,17,ks,0.5,-9.0,193.091.001,,
120031,z,18,ms,0.5,-9.0,334.011.017,,
120031,z,19,ms,10.0,-9.0,357.005.003,,
120031,z,20,ms,0.5,-9.0,338.001.003,,
120031,z,21,ms,10.0,-9.0,357.008.001,,
120031,z,22,ms,0.5,-9.0,317.007.002,,
120031,z,23,ms,0.5,-9.0,317.003.999,,
120031,z,24,ms,70.0,-9.0,357.005.009,,
120031,z,25,ms,0.5,-9.0,315.001.019,,
120031,z,26,ss,0.5,-9.0,081.030.001,,
120032,z,1,bs,45.0,-9.0,026.007.007,,
120032,z,2,ks,1.0,-9.0,026.007.007,,
120032,z,3,ks,0.5,-9.0,036.004.999,,
120032,z,4,ks,88.0,-9.0,193.074.005,,
120032,z,5,ks,1.0,-9.0,132.003.001,,
120032,z,6,ms,2.0,-9.0,357.005.003,,
120032,z,7,ms,1.0,-9.0,334.011.017,,
120032,z,8,ms,1.0,-9.0,338.001.003,,
120032,z,9,ms,10.0,-9.0,357.008.001,,
120032,z,10,ss,3.0,-9.0,026.002.001,,
120033,z,1,bs,75.0,-9.0,026.007.007,,
120033,z,2,ms,8.0,-9.0,334.011.017,,
120033,z,3,ms,60.0,-9.0,357.005.003,,
120033,z,4,ms,3.0,-9.0,385.005.001,,
120034,z,1,bs,95.0,-9.0,026.007.007,,
120034,z,2,ks,0.5,-9.0,036.004.011,,
120034,z,3,ks,0.5,-9.0,193.074.005,,
120034,z,4,ms,7.0,-9.0,357.005.003,,
120034,z,5,ms,16.0,-9.0,357.008.001,,
120035,z,1,bs,80.0,-9.0,026.007.007,,
120035,z,2,ks,0.1,-9.0,036.004.011,,
120035,z,3,ks,1.0,-9.0,132.018.006,,
120035,z,4,ks,5.0,-9.0,193.074.005,,
120035,z,5,ms,79.0,-9.0,357.005.003,,
120035,z,6,ms,0.4,-9.0,338.001.003,,
120035,z,7,ms,0.2,-9.0,334.011.017,,
120035,z,8,ms,4.0,-9.0,357.008.001,,
120036,z,1,b1,35.0,-9.0,026.007.007,,
120036,z,2,bs,80.0,-9.0,026.007.007,,
120036,z,3,ks,0.5,-9.0,036.004.014,,
120036,z,4,ks,0.5,-9.0,026.007.007,,
120036,z,5,ks,0.5,-9.0,193.074.005,,
120036,z,6,ms,20.0,-9.0,357.005.009,,
120036,z,7,ms,17.0,-9.0,334.011.999,,
120036,z,8,ms,4.0,-9.0,357.005.003,,
120036,z,9,ms,10.0,-9.0,311.001.001,,
120036,z,10,ms,0.5,-9.0,317.009.021,,
120036,z,11,ms,15.0,-9.0,334.011.016,,
120036,z,12,ms,15.0,-9.0,334.011.017,,
120036,z,13,ms,6.0,-9.0,357.008.001,,
120036,z,14,ms,1.0,-9.0,334.004.006,,
120037,z,1,bs,70.0,-9.0,026.007.007,,
120037,z,2,ks,0.1,-9.0,047.008.011,,
120037,z,3,ks,0.5,-9.0,026.007.007,,
120037,z,4,ks,2.0,-9.0,193.074.005,,
120037,z,5,ms,54.0,-9.0,357.005.003,,
120037,z,6,ms,10.0,-9.0,334.011.017,,
120037,z,7,ms,4.0,-9.0,357.008.001,,
120037,z,8,ms,3.0,-9.0,338.001.003,,
120038,z,1,b1,60.0,-9.0,026.007.007,,
120038,z,2,b2,5.0,-9.0,026.007.007,,
120038,z,3,bs,80.0,-9.0,026.007.007,,
120038,z,4,ks,0.1,-9.0,080.028.002,,
120038,z,5,ks,65.0,-9.0,193.074.005,,
120038,z,6,ks,0.5,-9.0,193.064.001,,
120038,z,7,ks,0.5,-9.0,169.181.999,,
120038,z,8,ks,0.5,-9.0,151.010.008,,
120038,z,9,ks,0.1,-9.0,146.005.019,,
120038,z,10,ks,0.5,-9.0,057.002.002,,
120038,z,11,ks,0.1,-9.0,036.004.001,,
120038,z,12,ks,0.1,-9.0,019.003.017,,
120038,z,13,ks,40.0,-9.0,193.091.001,,
120038,z,14,ks,0.5,-9.0,036.004.011,,
120038,z,15,ks,35.0,-9.0,193.091.001,,
120038,z,16,ks,20.0,-9.0,057.002.002,,
120038,z,17,ks,65.0,-9.0,193.074.005,,
120038,z,18,ks,0.5,-9.0,026.007.007,,
120038,z,19,ks,0.5,-9.0,036.004.014,,
120038,z,20,ks,0.5,-9.0,057.006.003,,
120038,z,21,ks,0.5,-9.0,144.005.026,,
120038,z,22,ks,0.5,-9.0,164.001.002,,
120038,z,23,ks,0.5,-9.0,169.096.062,,
120038,z,24,ks,0.5,-9.0,169.158.009,,
120038,z,25,ks,0.5,-9.0,193.004.103,,
120038,z,26,ms,0.5,-9.0,315.011.003,,
120038,z,27,ms,30.0,-9.0,357.005.003,,
120038,z,28,ms,0.5,-9.0,315.001.019,,
120038,z,29,ms,95.0,-9.0,357.005.009,,
120038,z,30,ss,1.0,-9.0,164.001.002,,
120038,z,31,ss,0.5,-9.0,164.001.002,,
120039,z,1,bs,95.0,-9.0,026.007.007,,
120039,z,2,ks,0.3,-9.0,193.091.001,,
120039,z,3,ks,0.5,-9.0,132.018.006,,
120039,z,4,ks,10.0,-9.0,193.074.005,,
120039,z,5,ms,5.0,-9.0,385.005.001,,
120039,z,6,ms,30.0,-9.0,357.005.003,,
120040,z,1,bs,100.0,-9.0,026.007.007,,
120040,z,2,ks,0.8,-9.0,132.018.004,,
120040,z,3,ks,0.5,-9.0,132.003.001,,
120040,z,4,ks,18.0,-9.0,193.074.005,,
120040,z,5,ms,45.0,-9.0,357.005.003,,
120040,z,6,ms,2.0,-9.0,357.008.001,,
120041,z,1,b1,60.0,-9.0,026.007.007,,
120041,z,2,b2,2.0,-9.0,026.007.007,,
120041,z,3,bs,70.0,-9.0,026.007.007,,
120041,z,4,ks,40.0,-9.0,193.074.005,,
120041,z,5,ks,0.5,-9.0,047.008.001,,
120041,z,6,ks,1.0,-9.0,036.004.999,,
120041,z,7,ks,1.0,-9.0,080.035.018,,
120041,z,8,ks,0.5,-9.0,193.083.004,,
120041,z,9,ks,0.5,-9.0,193.004.103,,
120041,z,10,ks,1.0,-9.0,019.003.017,,
